FileName,institutionCode,collectionCode,catalogueNumber,class,order,family,genus,specificEpithet,infraspecificEpithet,sex,lifeStage,country,locality,decimalLatitude,decimalLongitude,geodeticDatum,verbatimElevation,eventDate,measurementDeterminedDate,Patch,LightAngle1,LightAngle2,ProbeAngle1,ProbeAngle2,Replicate,Comments,UniqueID
UMMZ.202753.pusi.nb.f.00000001,UMMZ,birds,202753,Aves,Coraciiformes,Meropidae,Merops,pusillus,,Female,adult,,,,,,,,,throat band,0,0,0,0,1,,583
UMMZ.202753.pusi.nb.f.00000002,UMMZ,birds,202753,Aves,Coraciiformes,Meropidae,Merops,pusillus,,Female,adult,,,,,,,,,throat band,0,0,0,0,2,,584
UMMZ.202753.pusi.nb.f.00000003,UMMZ,birds,202753,Aves,Coraciiformes,Meropidae,Merops,pusillus,,Female,adult,,,,,,,,,throat band,0,0,0,0,3,,585
UMMZ.202753.pusi.uc.f.00000001,UMMZ,birds,202753,Aves,Coraciiformes,Meropidae,Merops,pusillus,,Female,adult,,,,,,,,,upper tail covert,0,0,0,0,1,,586
UMMZ.202753.pusi.uc.f.00000002,UMMZ,birds,202753,Aves,Coraciiformes,Meropidae,Merops,pusillus,,Female,adult,,,,,,,,,upper tail covert,0,0,0,0,2,,587
UMMZ.202753.pusi.uc.f.00000003,UMMZ,birds,202753,Aves,Coraciiformes,Meropidae,Merops,pusillus,,Female,adult,,,,,,,,,upper tail covert,0,0,0,0,3,,588
UMMZ.209066.orie.ba.f.00000001,UMMZ,birds,209066,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Female,adult,,,,,,,,,back,0,0,0,0,1,,589
UMMZ.209066.orie.ba.f.00000002,UMMZ,birds,209066,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Female,adult,,,,,,,,,back,0,0,0,0,2,,590
UMMZ.209066.orie.ba.f.00000003,UMMZ,birds,209066,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Female,adult,,,,,,,,,back,0,0,0,0,3,,591
UMMZ.209066.orie.ch.f.00000001,UMMZ,birds,209066,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Female,adult,,,,,,,,,breast,0,0,0,0,1,,592
UMMZ.209066.orie.ch.f.00000002,UMMZ,birds,209066,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Female,adult,,,,,,,,,breast,0,0,0,0,2,,593
UMMZ.209066.orie.ch.f.00000003,UMMZ,birds,209066,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Female,adult,,,,,,,,,breast,0,0,0,0,3,,594
UMMZ.209066.orie.cn.f.00000001,UMMZ,birds,209066,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Female,adult,,,,,,,,,throat,0,0,0,0,1,,595
UMMZ.209066.orie.cn.f.00000002,UMMZ,birds,209066,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Female,adult,,,,,,,,,throat,0,0,0,0,2,,596
UMMZ.209066.orie.cn.f.00000003,UMMZ,birds,209066,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Female,adult,,,,,,,,,throat,0,0,0,0,3,,597
UMMZ.209066.orie.cr.f.00000001,UMMZ,birds,209066,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Female,adult,,,,,,,,,crown,0,0,0,0,1,,598
UMMZ.209066.orie.cr.f.00000002,UMMZ,birds,209066,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Female,adult,,,,,,,,,crown,0,0,0,0,2,,599
UMMZ.209066.orie.cr.f.00000003,UMMZ,birds,209066,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Female,adult,,,,,,,,,crown,0,0,0,0,3,,600
UMMZ.209066.orie.fo.f.00000001,UMMZ,birds,209066,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Female,adult,,,,,,,,,forehead,0,0,0,0,1,,601
UMMZ.209066.orie.fo.f.00000002,UMMZ,birds,209066,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Female,adult,,,,,,,,,forehead,0,0,0,0,2,,602
UMMZ.209066.orie.fo.f.00000003,UMMZ,birds,209066,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Female,adult,,,,,,,,,forehead,0,0,0,0,3,,603
UMMZ.209066.orie.nb.f.00000001,UMMZ,birds,209066,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Female,adult,,,,,,,,,throat band,0,0,0,0,1,,604
UMMZ.209066.orie.nb.f.00000002,UMMZ,birds,209066,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Female,adult,,,,,,,,,throat band,0,0,0,0,2,,605
UMMZ.209066.orie.nb.f.00000003,UMMZ,birds,209066,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Female,adult,,,,,,,,,throat band,0,0,0,0,3,,606
UMMZ.209066.orie.uc.f.00000001,UMMZ,birds,209066,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Female,adult,,,,,,,,,upper tail covert,0,0,0,0,1,,607
UMMZ.209066.orie.uc.f.00000002,UMMZ,birds,209066,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Female,adult,,,,,,,,,upper tail covert,0,0,0,0,2,,608
UMMZ.209066.orie.uc.f.00000003,UMMZ,birds,209066,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Female,adult,,,,,,,,,upper tail covert,0,0,0,0,3,,609
UMMZ.215082.apia.ba.f.00000001,UMMZ,birds,215082,Aves,Coraciiformes,Meropidae,Merops,apiaster,,Female,adult,,,,,,,,,back,0,0,0,0,1,,610
UMMZ.215082.apia.ba.f.00000002,UMMZ,birds,215082,Aves,Coraciiformes,Meropidae,Merops,apiaster,,Female,adult,,,,,,,,,back,0,0,0,0,2,,611
UMMZ.215082.apia.ba.f.00000003,UMMZ,birds,215082,Aves,Coraciiformes,Meropidae,Merops,apiaster,,Female,adult,,,,,,,,,back,0,0,0,0,3,,612
UMMZ.215082.apia.ch.f.00000001,UMMZ,birds,215082,Aves,Coraciiformes,Meropidae,Merops,apiaster,,Female,adult,,,,,,,,,breast,0,0,0,0,1,,613
UMMZ.215082.apia.ch.f.00000002,UMMZ,birds,215082,Aves,Coraciiformes,Meropidae,Merops,apiaster,,Female,adult,,,,,,,,,breast,0,0,0,0,2,,614
UMMZ.215082.apia.ch.f.00000003,UMMZ,birds,215082,Aves,Coraciiformes,Meropidae,Merops,apiaster,,Female,adult,,,,,,,,,breast,0,0,0,0,3,,615
UMMZ.215082.apia.cn.f.00000001,UMMZ,birds,215082,Aves,Coraciiformes,Meropidae,Merops,apiaster,,Female,adult,,,,,,,,,throat,0,0,0,0,1,,616
UMMZ.215082.apia.cn.f.00000002,UMMZ,birds,215082,Aves,Coraciiformes,Meropidae,Merops,apiaster,,Female,adult,,,,,,,,,throat,0,0,0,0,2,,617
UMMZ.215082.apia.cn.f.00000003,UMMZ,birds,215082,Aves,Coraciiformes,Meropidae,Merops,apiaster,,Female,adult,,,,,,,,,throat,0,0,0,0,3,,618
UMMZ.215082.apia.cr.f.00000001,UMMZ,birds,215082,Aves,Coraciiformes,Meropidae,Merops,apiaster,,Female,adult,,,,,,,,,crown,0,0,0,0,1,,619
UMMZ.215082.apia.cr.f.00000002,UMMZ,birds,215082,Aves,Coraciiformes,Meropidae,Merops,apiaster,,Female,adult,,,,,,,,,crown,0,0,0,0,2,,620
UMMZ.215082.apia.cr.f.00000003,UMMZ,birds,215082,Aves,Coraciiformes,Meropidae,Merops,apiaster,,Female,adult,,,,,,,,,crown,0,0,0,0,3,,621
UMMZ.215082.apia.fo.f.00000001,UMMZ,birds,215082,Aves,Coraciiformes,Meropidae,Merops,apiaster,,Female,adult,,,,,,,,,forehead,0,0,0,0,1,,622
UMMZ.215082.apia.fo.f.00000002,UMMZ,birds,215082,Aves,Coraciiformes,Meropidae,Merops,apiaster,,Female,adult,,,,,,,,,forehead,0,0,0,0,2,,623
UMMZ.215082.apia.fo.f.00000003,UMMZ,birds,215082,Aves,Coraciiformes,Meropidae,Merops,apiaster,,Female,adult,,,,,,,,,forehead,0,0,0,0,3,,624
UMMZ.215082.apia.nb.f.00000001,UMMZ,birds,215082,Aves,Coraciiformes,Meropidae,Merops,apiaster,,Female,adult,,,,,,,,,throat band,0,0,0,0,1,,625
UMMZ.215082.apia.nb.f.00000002,UMMZ,birds,215082,Aves,Coraciiformes,Meropidae,Merops,apiaster,,Female,adult,,,,,,,,,throat band,0,0,0,0,2,,626
UMMZ.215082.apia.nb.f.00000003,UMMZ,birds,215082,Aves,Coraciiformes,Meropidae,Merops,apiaster,,Female,adult,,,,,,,,,throat band,0,0,0,0,3,,627
UMMZ.215082.apia.uc.f.00000001,UMMZ,birds,215082,Aves,Coraciiformes,Meropidae,Merops,apiaster,,Female,adult,,,,,,,,,upper tail covert,0,0,0,0,1,,628
UMMZ.215082.apia.uc.f.00000002,UMMZ,birds,215082,Aves,Coraciiformes,Meropidae,Merops,apiaster,,Female,adult,,,,,,,,,upper tail covert,0,0,0,0,2,,629
UMMZ.215082.apia.uc.f.00000003,UMMZ,birds,215082,Aves,Coraciiformes,Meropidae,Merops,apiaster,,Female,adult,,,,,,,,,upper tail covert,0,0,0,0,3,,630
UMMZ.778014.orie.ba.m.00000001,UMMZ,birds,77814,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Male,adult,,,,,,,,,back,0,0,0,0,1,,631
UMMZ.778014.orie.ba.m.00000002,UMMZ,birds,77814,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Male,adult,,,,,,,,,back,0,0,0,0,2,,632
UMMZ.778014.orie.ba.m.00000003,UMMZ,birds,77814,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Male,adult,,,,,,,,,back,0,0,0,0,3,,633
UMMZ.778014.orie.ch.m.00000001,UMMZ,birds,77814,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Male,adult,,,,,,,,,breast,0,0,0,0,1,,634
UMMZ.778014.orie.ch.m.00000002,UMMZ,birds,77814,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Male,adult,,,,,,,,,breast,0,0,0,0,2,,635
UMMZ.778014.orie.ch.m.00000003,UMMZ,birds,77814,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Male,adult,,,,,,,,,breast,0,0,0,0,3,,636
UMMZ.778014.orie.cn.m.00000001,UMMZ,birds,77814,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Male,adult,,,,,,,,,throat,0,0,0,0,1,,637
UMMZ.778014.orie.cn.m.00000002,UMMZ,birds,77814,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Male,adult,,,,,,,,,throat,0,0,0,0,2,,638
UMMZ.778014.orie.cn.m.00000003,UMMZ,birds,77814,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Male,adult,,,,,,,,,throat,0,0,0,0,3,,639
UMMZ.778014.orie.cr.m.00000001,UMMZ,birds,77814,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Male,adult,,,,,,,,,crown,0,0,0,0,1,,640
UMMZ.778014.orie.cr.m.00000002,UMMZ,birds,77814,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Male,adult,,,,,,,,,crown,0,0,0,0,2,,641
UMMZ.778014.orie.cr.m.00000003,UMMZ,birds,77814,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Male,adult,,,,,,,,,crown,0,0,0,0,3,,642
UMMZ.778014.orie.fo.m.00000001,UMMZ,birds,77814,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Male,adult,,,,,,,,,forehead,0,0,0,0,1,,643
UMMZ.778014.orie.fo.m.00000002,UMMZ,birds,77814,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Male,adult,,,,,,,,,forehead,0,0,0,0,2,,644
UMMZ.778014.orie.fo.m.00000003,UMMZ,birds,77814,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Male,adult,,,,,,,,,forehead,0,0,0,0,3,,645
UMMZ.778014.orie.nb.m.00000001,UMMZ,birds,77814,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Male,adult,,,,,,,,,throat band,0,0,0,0,1,,646
UMMZ.778014.orie.nb.m.00000002,UMMZ,birds,77814,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Male,adult,,,,,,,,,throat band,0,0,0,0,2,,647
UMMZ.778014.orie.nb.m.00000003,UMMZ,birds,77814,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Male,adult,,,,,,,,,throat band,0,0,0,0,3,,648
UMMZ.778014.orie.uc.m.00000001,UMMZ,birds,77814,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Male,adult,,,,,,,,,upper tail covert,0,0,0,0,1,,649
UMMZ.778014.orie.uc.m.00000002,UMMZ,birds,77814,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Male,adult,,,,,,,,,upper tail covert,0,0,0,0,2,,650
UMMZ.778014.orie.uc.m.00000003,UMMZ,birds,77814,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Male,adult,,,,,,,,,upper tail covert,0,0,0,0,3,,651
UMMZ.778023.orie.ba.m.00000001,UMMZ,birds,77823,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Male,adult,,,,,,,,,back,0,0,0,0,1,,652
UMMZ.778023.orie.ba.m.00000002,UMMZ,birds,77823,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Male,adult,,,,,,,,,back,0,0,0,0,2,,653
UMMZ.778023.orie.ba.m.00000003,UMMZ,birds,77823,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Male,adult,,,,,,,,,back,0,0,0,0,3,,654
UMMZ.778023.orie.ch.m.00000001,UMMZ,birds,77823,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Male,adult,,,,,,,,,breast,0,0,0,0,1,,655
UMMZ.778023.orie.ch.m.00000002,UMMZ,birds,77823,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Male,adult,,,,,,,,,breast,0,0,0,0,2,,656
UMMZ.778023.orie.ch.m.00000003,UMMZ,birds,77823,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Male,adult,,,,,,,,,breast,0,0,0,0,3,,657
UMMZ.778023.orie.cn.m.00000001,UMMZ,birds,77823,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Male,adult,,,,,,,,,throat,0,0,0,0,1,,658
UMMZ.778023.orie.cn.m.00000002,UMMZ,birds,77823,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Male,adult,,,,,,,,,throat,0,0,0,0,2,,659
UMMZ.778023.orie.cn.m.00000003,UMMZ,birds,77823,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Male,adult,,,,,,,,,throat,0,0,0,0,3,,660
UMMZ.778023.orie.cr.m.00000001,UMMZ,birds,77823,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Male,adult,,,,,,,,,crown,0,0,0,0,1,,661
UMMZ.778023.orie.cr.m.00000002,UMMZ,birds,77823,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Male,adult,,,,,,,,,crown,0,0,0,0,2,,662
UMMZ.778023.orie.cr.m.00000003,UMMZ,birds,77823,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Male,adult,,,,,,,,,crown,0,0,0,0,3,,663
UMMZ.778023.orie.fo.m.00000001,UMMZ,birds,77823,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Male,adult,,,,,,,,,forehead,0,0,0,0,1,,664
UMMZ.778023.orie.fo.m.00000002,UMMZ,birds,77823,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Male,adult,,,,,,,,,forehead,0,0,0,0,2,,665
UMMZ.778023.orie.fo.m.00000003,UMMZ,birds,77823,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Male,adult,,,,,,,,,forehead,0,0,0,0,3,,666
UMMZ.778023.orie.nb.m.00000001,UMMZ,birds,77823,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Male,adult,,,,,,,,,throat band,0,0,0,0,1,,667
UMMZ.778023.orie.nb.m.00000002,UMMZ,birds,77823,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Male,adult,,,,,,,,,throat band,0,0,0,0,2,,668
UMMZ.778023.orie.nb.m.00000003,UMMZ,birds,77823,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Male,adult,,,,,,,,,throat band,0,0,0,0,3,,669
UMMZ.778023.orie.uc.m.00000001,UMMZ,birds,77823,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Male,adult,,,,,,,,,upper tail covert,0,0,0,0,1,,670
UMMZ.778023.orie.uc.m.00000002,UMMZ,birds,77823,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Male,adult,,,,,,,,,upper tail covert,0,0,0,0,2,,671
UMMZ.778023.orie.uc.m.00000003,UMMZ,birds,77823,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Male,adult,,,,,,,,,upper tail covert,0,0,0,0,3,,672
UMMZ.778026.orie.ba.f.00000001,UMMZ,birds,77826,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Female,adult,,,,,,,,,back,0,0,0,0,1,,673
UMMZ.778026.orie.ba.f.00000002,UMMZ,birds,77826,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Female,adult,,,,,,,,,back,0,0,0,0,2,,674
UMMZ.778026.orie.ba.f.00000003,UMMZ,birds,77826,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Female,adult,,,,,,,,,back,0,0,0,0,3,,675
UMMZ.778026.orie.ch.f.00000001,UMMZ,birds,77826,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Female,adult,,,,,,,,,breast,0,0,0,0,1,,676
UMMZ.778026.orie.ch.f.00000002,UMMZ,birds,77826,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Female,adult,,,,,,,,,breast,0,0,0,0,2,,677
UMMZ.778026.orie.ch.f.00000003,UMMZ,birds,77826,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Female,adult,,,,,,,,,breast,0,0,0,0,3,,678
UMMZ.778026.orie.cn.f.00000001,UMMZ,birds,77826,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Female,adult,,,,,,,,,throat,0,0,0,0,1,,679
UMMZ.778026.orie.cn.f.00000002,UMMZ,birds,77826,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Female,adult,,,,,,,,,throat,0,0,0,0,2,,680
UMMZ.778026.orie.cn.f.00000003,UMMZ,birds,77826,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Female,adult,,,,,,,,,throat,0,0,0,0,3,,681
UMMZ.778026.orie.cr.f.00000001,UMMZ,birds,77826,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Female,adult,,,,,,,,,crown,0,0,0,0,1,,682
UMMZ.778026.orie.cr.f.00000002,UMMZ,birds,77826,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Female,adult,,,,,,,,,crown,0,0,0,0,2,,683
UMMZ.778026.orie.cr.f.00000003,UMMZ,birds,77826,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Female,adult,,,,,,,,,crown,0,0,0,0,3,,684
UMMZ.778026.orie.fo.f.00000001,UMMZ,birds,77826,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Female,adult,,,,,,,,,forehead,0,0,0,0,1,,685
UMMZ.778026.orie.fo.f.00000002,UMMZ,birds,77826,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Female,adult,,,,,,,,,forehead,0,0,0,0,2,,686
UMMZ.778026.orie.fo.f.00000003,UMMZ,birds,77826,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Female,adult,,,,,,,,,forehead,0,0,0,0,3,,687
UMMZ.778026.orie.nb.f.00000001,UMMZ,birds,77826,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Female,adult,,,,,,,,,throat band,0,0,0,0,1,,688
UMMZ.778026.orie.nb.f.00000002,UMMZ,birds,77826,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Female,adult,,,,,,,,,throat band,0,0,0,0,2,,689
UMMZ.778026.orie.nb.f.00000003,UMMZ,birds,77826,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Female,adult,,,,,,,,,throat band,0,0,0,0,3,,690
UMMZ.778026.orie.uc.f.00000001,UMMZ,birds,77826,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Female,adult,,,,,,,,,upper tail covert,0,0,0,0,1,,691
UMMZ.778026.orie.uc.f.00000002,UMMZ,birds,77826,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Female,adult,,,,,,,,,upper tail covert,0,0,0,0,2,,692
UMMZ.778026.orie.uc.f.00000003,UMMZ,birds,77826,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Female,adult,,,,,,,,,upper tail covert,0,0,0,0,3,,693
UMMZ.778035.supe.ba.m.00000001,UMMZ,birds,77835,Aves,Coraciiformes,Meropidae,Merops,philippinus,,Male,adult,,,,,,,,,back,0,0,0,0,1,,694
UMMZ.778035.supe.ba.m.00000002,UMMZ,birds,77835,Aves,Coraciiformes,Meropidae,Merops,philippinus,,Male,adult,,,,,,,,,back,0,0,0,0,2,,695
UMMZ.778035.supe.ba.m.00000003,UMMZ,birds,77835,Aves,Coraciiformes,Meropidae,Merops,philippinus,,Male,adult,,,,,,,,,back,0,0,0,0,3,,696
UMMZ.778035.supe.ch.m.00000001,UMMZ,birds,77835,Aves,Coraciiformes,Meropidae,Merops,philippinus,,Male,adult,,,,,,,,,breast,0,0,0,0,1,,697
UMMZ.778035.supe.ch.m.00000002,UMMZ,birds,77835,Aves,Coraciiformes,Meropidae,Merops,philippinus,,Male,adult,,,,,,,,,breast,0,0,0,0,2,,698
UMMZ.778035.supe.ch.m.00000003,UMMZ,birds,77835,Aves,Coraciiformes,Meropidae,Merops,philippinus,,Male,adult,,,,,,,,,breast,0,0,0,0,3,,699
UMMZ.778035.supe.cn.m.00000001,UMMZ,birds,77835,Aves,Coraciiformes,Meropidae,Merops,philippinus,,Male,adult,,,,,,,,,throat,0,0,0,0,1,,700
UMMZ.778035.supe.cn.m.00000002,UMMZ,birds,77835,Aves,Coraciiformes,Meropidae,Merops,philippinus,,Male,adult,,,,,,,,,throat,0,0,0,0,2,,701
UMMZ.778035.supe.cn.m.00000003,UMMZ,birds,77835,Aves,Coraciiformes,Meropidae,Merops,philippinus,,Male,adult,,,,,,,,,throat,0,0,0,0,3,,702
UMMZ.778035.supe.cr.m.00000001,UMMZ,birds,77835,Aves,Coraciiformes,Meropidae,Merops,philippinus,,Male,adult,,,,,,,,,crown,0,0,0,0,1,,703
UMMZ.778035.supe.cr.m.00000002,UMMZ,birds,77835,Aves,Coraciiformes,Meropidae,Merops,philippinus,,Male,adult,,,,,,,,,crown,0,0,0,0,2,,704
UMMZ.778035.supe.cr.m.00000003,UMMZ,birds,77835,Aves,Coraciiformes,Meropidae,Merops,philippinus,,Male,adult,,,,,,,,,crown,0,0,0,0,3,,705
UMMZ.778035.supe.fo.m.00000001,UMMZ,birds,77835,Aves,Coraciiformes,Meropidae,Merops,philippinus,,Male,adult,,,,,,,,,forehead,0,0,0,0,1,,706
UMMZ.778035.supe.fo.m.00000002,UMMZ,birds,77835,Aves,Coraciiformes,Meropidae,Merops,philippinus,,Male,adult,,,,,,,,,forehead,0,0,0,0,2,,707
UMMZ.778035.supe.fo.m.00000003,UMMZ,birds,77835,Aves,Coraciiformes,Meropidae,Merops,philippinus,,Male,adult,,,,,,,,,forehead,0,0,0,0,3,,708
UMMZ.778035.supe.nb.m.00000001,UMMZ,birds,77835,Aves,Coraciiformes,Meropidae,Merops,philippinus,,Male,adult,,,,,,,,,throat band,0,0,0,0,1,,709
UMMZ.778035.supe.nb.m.00000002,UMMZ,birds,77835,Aves,Coraciiformes,Meropidae,Merops,philippinus,,Male,adult,,,,,,,,,throat band,0,0,0,0,2,,710
UMMZ.778035.supe.nb.m.00000003,UMMZ,birds,77835,Aves,Coraciiformes,Meropidae,Merops,philippinus,,Male,adult,,,,,,,,,throat band,0,0,0,0,3,,711
UMMZ.778035.supe.uc.m.00000001,UMMZ,birds,77835,Aves,Coraciiformes,Meropidae,Merops,philippinus,,Male,adult,,,,,,,,,upper tail covert,0,0,0,0,1,,712
UMMZ.778035.supe.uc.m.00000002,UMMZ,birds,77835,Aves,Coraciiformes,Meropidae,Merops,philippinus,,Male,adult,,,,,,,,,upper tail covert,0,0,0,0,2,,713
UMMZ.778035.supe.uc.m.00000003,UMMZ,birds,77835,Aves,Coraciiformes,Meropidae,Merops,philippinus,,Male,adult,,,,,,,,,upper tail covert,0,0,0,0,3,,714
UMMZ.778267.orie.ba.f.00000001,UMMZ,birds,77827,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Female,adult,,,,,,,,,back,0,0,0,0,1,,715
UMMZ.778267.orie.ba.f.00000002,UMMZ,birds,77827,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Female,adult,,,,,,,,,back,0,0,0,0,2,,716
UMMZ.778267.orie.ba.f.00000003,UMMZ,birds,77827,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Female,adult,,,,,,,,,back,0,0,0,0,3,,717
UMMZ.778267.orie.ch.f.00000001,UMMZ,birds,77827,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Female,adult,,,,,,,,,breast,0,0,0,0,1,,718
UMMZ.778267.orie.ch.f.00000002,UMMZ,birds,77827,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Female,adult,,,,,,,,,breast,0,0,0,0,2,,719
UMMZ.778267.orie.ch.f.00000003,UMMZ,birds,77827,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Female,adult,,,,,,,,,breast,0,0,0,0,3,,720
UMMZ.778267.orie.cn.f.00000001,UMMZ,birds,77827,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Female,adult,,,,,,,,,throat,0,0,0,0,1,,721
UMMZ.778267.orie.cn.f.00000002,UMMZ,birds,77827,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Female,adult,,,,,,,,,throat,0,0,0,0,2,,722
UMMZ.778267.orie.cn.f.00000003,UMMZ,birds,77827,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Female,adult,,,,,,,,,throat,0,0,0,0,3,,723
UMMZ.778267.orie.cr.f.00000001,UMMZ,birds,77827,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Female,adult,,,,,,,,,crown,0,0,0,0,1,,724
UMMZ.778267.orie.cr.f.00000002,UMMZ,birds,77827,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Female,adult,,,,,,,,,crown,0,0,0,0,2,,725
UMMZ.778267.orie.cr.f.00000003,UMMZ,birds,77827,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Female,adult,,,,,,,,,crown,0,0,0,0,3,,726
UMMZ.778267.orie.fo.f.00000001,UMMZ,birds,77827,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Female,adult,,,,,,,,,forehead,0,0,0,0,1,,727
UMMZ.778267.orie.fo.f.00000002,UMMZ,birds,77827,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Female,adult,,,,,,,,,forehead,0,0,0,0,2,,728
UMMZ.778267.orie.fo.f.00000003,UMMZ,birds,77827,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Female,adult,,,,,,,,,forehead,0,0,0,0,3,,729
UMMZ.778267.orie.nb.f.00000001,UMMZ,birds,77827,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Female,adult,,,,,,,,,throat band,0,0,0,0,1,,730
UMMZ.778267.orie.nb.f.00000002,UMMZ,birds,77827,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Female,adult,,,,,,,,,throat band,0,0,0,0,2,,731
UMMZ.778267.orie.nb.f.00000003,UMMZ,birds,77827,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Female,adult,,,,,,,,,throat band,0,0,0,0,3,,732
